likes,comments
525k,970
93.6k,398
201k,"1,072"
81k,518
421k,388
121k,841
143k,818
75.8k,795
222k,277
116k,"1,082"
187k,957
108k,"1,298"
618k,"2,796"
586k,"3,365"
231k,"1,185"
635k,"1,407"
47.8k,380
601k,"1,247"
245k,"1,125"
296k,"4,244"
150k,"1,105"
71.8k,439
90.2k,314
320k,297
400k,"1,353"
70.3k,411
235k,"3,926"
113k,645
576k,"1,421"
115k,665
207k,759
49.4k,238
221k,"2,720"
443k,796
453k,"1,307"
228k,"2,475"
442k,"1,165"
160k,"1,994"
102k,948
174k,855
129k,"1,201"
344k,"1,152"
95.4k,517
487k,"1,844"
77.1k,577
71.4k,267
171k,932
99.8k,454
91.3k,355
78.9k,583
118k,390
154k,797
121k,506
146k,722
54.6k,250
178k,"1,061"
70.1k,267
124k,475
70.9k,405
133k,"2,653"
107k,518
170k,"1,061"
245k,"1,525"
887k,"2,139"
331k,"2,258"
589k,695
569k,896
220k,"1,608"
127k,724
363k,817
135k,683
173k,"1,354"
85.2k,608
71.3k,673
139k,936
68k,367
89.4k,860
280k,"1,129"
51.6k,283
108k,"1,829"
172k,975
75.4k,553
107k,855
214k,919
374k,"1,372"
164k,"1,255"
186k,"2,035"
117k,"1,896"
151k,973
118k,604
126k,550
217k,"3,300"
878k,"1,803"
830k,"1,095"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
87.6k,422
69.7k,776
171k,"1,448"
248k,"4,688"
107k,583
106k,545
85k,440
86k,964
93.3k,388
65.8k,483
81.8k,"1,610"
79.5k,760
99.4k,494
102k,"1,025"
83.1k,292
85.9k,"2,330"
79.3k,599
88.9k,454
84.1k,347
91.6k,833
54.5k,599
79.6k,919
92.3k,399
122k,427
136k,"1,250"
115k,449
120k,914
89.2k,468
116k,"1,318"
89.4k,891
86.9k,529
74.2k,343
665k,11.2k
70k,248
59.9k,168
61.6k,292
77.1k,276
106k,560
128k,"2,203"
430k,869
102k,"1,053"
80.6k,909
81k,841
101k,"1,192"
90.7k,726
101k,"1,186"
107k,909
111k,"1,778"
73.8k,303
77.5k,"1,013"
92k,695
70.6k,"1,902"
122k,"1,457"
75.4k,238
87k,317
80.1k,330
97.1k,"1,477"
86.9k,584
76.2k,835
75.1k,"1,699"
167k,"3,764"
1.1m,"9,875"
76.4k,"1,297"
93.1k,822
88.7k,558
754k,471
695k,320
432k,142
63.5k,222
523k,307
833k,"2,744"
72.3k,630
60.6k,608
651k,"3,733"
90.2k,"1,044"
46.3k,194
64.5k,410
49.6k,357
44.2k,132
429k,317
431k,576
38k,264
49.3k,360
56.4k,350
48.2k,196
39k,119
62.2k,516
51.3k,200
993k,"1,341"
659k,982
78.3k,"1,057"
60.3k,442
74.9k,"1,111"
49.8k,362
46.5k,307
44.4k,241
31.3k,100
45.5k,248
62.5k,453
69.6k,961
99.9k,"1,829"
35.9k,128
39.1k,271
38.5k,382
47.5k,658
149k,14.2k
74.8k,"1,689"
48.7k,532
54.4k,725
44.7k,794
53.2k,705
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
46.1k,"1,251"
56.6k,618
45.9k,308
48.1k,263
56.7k,238
47.4k,256
36.1k,460
43.8k,946
35.2k,191
37.1k,377
48.7k,334
42.3k,193
49.1k,300
46.6k,492
34.5k,471
42.1k,"1,433"
33k,253
46.3k,336
33.8k,425
33.9k,270
31.4k,392
34.2k,241
38.3k,371
35.1k,218
29.8k,135
38.7k,"1,965"
33.8k,850
36.7k,603
58.6k,"1,716"
30.8k,600
29.7k,445
28.4k,284
21.8k,101
29.5k,359
27.5k,136
44.2k,664
35.1k,253
38.6k,298
27.6k,104
26.5k,234
28.4k,381
23.7k,236
31.7k,441
28.9k,337
31.6k,320
29.2k,197
23.1k,127
19.1k,227
35.8k,333
27k,419
23.4k,281
30.2k,562
30.4k,719
29k,442
26.7k,295
23.8k,624
21.4k,231
13.9k,118
15.1k,479
21.2k,232
22.6k,283
29.1k,314
27.7k,370
29.3k,333
15.2k,514
14k,200
