likes,comments
897k,"5,317"
1.7m,"5,918"
1.5m,"1,550"
1m,"3,956"
673k,"2,142"
187k,719
822k,"2,938"
3.5m,"2,797"
744k,"3,093"
2.7m,"2,688"
598k,"3,947"
678k,"4,541"
511k,"2,554"
740k,"4,412"
963k,"8,629"
770k,"4,208"
740k,"4,412"
963k,"8,629"
770k,"4,208"
804k,"7,497"
767k,"4,082"
951k,"6,683"
2.2m,"3,339"
574k,"3,384"
2.4m,"2,523"
661k,"2,479"
559k,"3,663"
887k,"1,327"
744k,"3,363"
406k,"1,299"
842k,"7,580"
800k,"3,720"
310k,"1,579"
941k,"9,676"
787k,"5,054"
624k,"1,967"
487k,"3,173"
787k,"5,054"
624k,"1,967"
487k,"3,173"
437k,"3,010"
720k,"5,898"
804k,"7,491"
729k,"6,567"
1m,15.6k
779k,"4,559"
1m,"1,874"
370k,867
2.3m,"4,348"
841k,"2,216"
644k,"2,065"
848k,"5,559"
544k,"1,679"
428k,"2,212"
708k,"3,621"
646k,"2,821"
1.2m,"1,381"
487k,"1,628"
646k,"2,821"
1.2m,"1,381"
487k,"1,628"
2.5m,"2,458"
727k,"2,512"
842k,"3,098"
555k,"1,354"
1.6m,"1,844"
848k,"3,005"
874k,959
691k,"4,031"
1.8m,"1,289"
1.3m,"1,133"
776k,"4,497"
598k,"1,726"
1m,827
720k,"4,138"
422k,"1,327"
653k,"4,112"
340k,"1,476"
241k,910
653k,"4,112"
340k,"1,476"
241k,910
1.8m,"1,795"
497k,"1,617"
435k,"2,712"
436k,"2,375"
404k,"1,649"
929k,939
369k,"2,726"
367k,"1,632"
446k,"1,250"
315k,933
501k,"3,108"
287k,"1,659"
369k,"1,851"
521k,"1,649"
548k,"2,421"
526k,"3,597"
1.4m,"1,421"
583k,"3,634"
526k,"3,597"
1.4m,"1,421"
583k,"3,634"
272k,"1,541"
1.2m,"1,388"
538k,"2,142"
221k,"1,199"
440k,"1,609"
548k,"2,296"
313k,"1,318"
931k,"1,337"
410k,"1,446"
233k,899
808k,"9,519"
480k,"2,002"
571k,"3,503"
499k,"3,035"
395k,"1,205"
881k,"1,929"
1.2m,"1,011"
77.8k,505
258k,"1,248"
886k,"1,130"
1.8m,"1,755"
258k,"1,248"
886k,"1,130"
1.8m,"1,755"
750k,844
1m,"1,035"
735k,929
260k,"1,092"
1.1m,"1,328"
421k,"1,730"
250k,"1,208"
1m,"1,090"
1.9m,"1,405"
963k,957
765k,890
582k,716
191k,965
408k,521
928k,"1,713"
227k,993
368k,"1,058"
246k,786
227k,993
368k,"1,058"
246k,786
678k,903
835k,"1,061"
209k,"1,185"
582k,879
183k,945
318k,982
207k,"1,312"
280k,"1,085"
200k,"1,475"
496k,"3,093"
282k,"1,423"
148k,"1,215"
199k,749
677k,"1,407"
133k,579
203k,"1,041"
396k,"1,364"
1.3m,"1,526"
203k,"1,041"
396k,"1,364"
1.3m,"1,526"
644k,602
322k,"1,860"
474k,"2,051"
424k,"1,327"
236k,"1,826"
169k,509
260k,"1,041"
1.2m,"1,060"
252k,"1,010"
374k,"2,172"
533k,"3,397"
692k,"5,786"
477k,"2,620"
532k,"3,355"
178k,621
204k,657
495k,"1,402"
303k,851
204k,657
495k,"1,402"
303k,851
476k,"1,610"
493k,"1,833"
569k,"2,445"
263k,"1,604"
398k,"1,638"
288k,"1,154"
225k,904
497k,"2,066"
335k,"1,022"
586k,"2,371"
187k,511
535k,"1,709"
568k,"2,257"
509k,"2,242"
224k,"1,149"
177k,606
202k,787
520k,"3,291"
177k,606
202k,787
520k,"3,291"
421k,"3,086"
317k,"1,126"
552k,"2,682"
365k,"1,561"
572k,"4,521"
125k,728
178k,741
848k,"1,152"
193k,983
1.2m,"3,141"
367k,"1,858"
211k,786
437k,"2,341"
175k,802
176k,650
330k,"1,229"
329k,"1,166"
450k,"2,934"
330k,"1,229"
329k,"1,166"
450k,"2,934"
315k,"1,329"
247k,"1,234"
494k,"2,750"
265k,"2,272"
140k,512
241k,"1,280"
177k,"1,501"
505k,"4,076"
317k,"2,014"
283k,"1,092"
143k,610
461k,"1,879"
385k,"1,825"
381k,"2,964"
388k,"3,201"
431k,"2,542"
254k,"1,413"
726k,990
431k,"2,542"
254k,"1,413"
726k,990
625k,"2,861"
261k,"1,638"
415k,"1,766"
441k,"1,924"
496k,"3,292"
261k,"1,068"
268k,"1,394"
463k,"2,887"
388k,"1,711"
451k,"2,134"
1.2m,"1,553"
215k,876
261k,"1,312"
684k,"1,753"
222k,748
320k,"1,254"
475k,"2,274"
263k,"1,325"
219k,"1,175"
231k,"1,057"
1.3m,"4,447"
219k,"1,175"
231k,"1,057"
1.3m,"4,447"
378k,"1,639"
397k,"1,441"
640k,"1,951"
408k,"1,971"
421k,"1,765"
191k,"1,054"
504k,"2,085"
382k,"2,218"
385k,"2,347"
215k,"1,647"
195k,"1,000"
395k,"2,223"
1.1m,"3,460"
1m,"1,690"
263k,"1,967"
263k,718
349k,"1,367"
143k,573
263k,718
349k,"1,367"
143k,573
333k,"1,896"
134k,484
294k,"1,685"
325k,"1,661"
328k,"1,371"
341k,"1,600"
360k,"1,661"
474k,"1,127"
166k,704
253k,"1,084"
186k,942
377k,"1,572"
418k,"2,587"
956k,"1,520"
619k,"2,121"
372k,"2,646"
387k,"4,106"
928k,"1,843"
372k,"2,646"
387k,"4,106"
928k,"1,843"
1m,"1,913"
106k,"1,365"
336k,"2,559"
1m,"1,066"
149k,649
197k,784
263k,"1,484"
170k,"1,044"
244k,"1,318"
297k,"1,376"
368k,"1,299"
360k,"1,664"
273k,"2,018"
331k,"1,911"
382k,"3,241"
522k,"5,187"
335k,"1,896"
288k,"1,507"
522k,"5,187"
335k,"1,896"
288k,"1,507"
353k,"2,570"
264k,"1,264"
269k,"1,546"
187k,706
360k,"3,515"
148k,486
356k,"2,092"
237k,"1,805"
226k,"1,668"
152k,"1,068"
357k,"3,232"
195k,"1,185"
137k,608
384k,"2,291"
349k,"3,888"
276k,"1,453"
289k,"1,315"
283k,"1,320"
276k,"1,453"
289k,"1,315"
283k,"1,320"
189k,670
281k,"1,385"
305k,"1,678"
336k,"1,825"
1m,738
318k,"1,641"
142k,622
353k,"1,793"
116k,417
285k,"2,808"
271k,"1,229"
224k,"1,303"
185k,884
278k,"1,048"
1.4m,"1,516"
262k,"1,751"
335k,"2,079"
253k,"1,235"
262k,"1,751"
335k,"2,079"
253k,"1,235"
136k,778
318k,"2,352"
1.1m,"1,243"
327k,"2,447"
149k,676
320k,"3,032"
431k,"4,242"
165k,805
291k,"2,459"
352k,"2,336"
65.1k,293
103k,497
67k,626
107k,553
158k,904
1m,743
257k,"1,679"
692k,873
1m,743
257k,"1,679"
692k,873
219k,858
278k,"1,045"
107k,513
1.5m,"1,527"
366k,"2,892"
505k,511
128k,393
296k,"1,741"
101k,488
116k,389
103k,771
339k,"2,926"
336k,"1,040"
89.9k,388
1m,"1,192"
128k,505
115k,476
128k,710
128k,505
115k,476
128k,710
128k,"1,066"
113k,667
242k,"1,433"
955k,"1,210"
332k,"2,541"
176k,584
101k,400
110k,850
157k,903
220k,"1,187"
90.6k,526
968k,"2,156"
336k,"4,093"
155k,"1,190"
185k,"1,838"
94.9k,356
179k,743
92.8k,619
926k,"1,068"
248k,"2,275"
146k,560
926k,"1,068"
248k,"2,275"
146k,560
205k,"1,220"
201k,"2,332"
193k,907
772k,"1,111"
118k,795
126k,715
83.2k,196
142k,614
273k,"2,754"
115k,608
114k,446
151k,773
779k,"1,273"
219k,"1,863"
156k,670
172k,927
178k,835
117k,860
172k,927
178k,835
117k,860
193k,"1,146"
82.8k,371
156k,"1,045"
79.2k,338
201k,951
92.5k,476
125k,536
578k,"2,175"
105k,762
88.6k,"1,195"
174k,"1,300"
104k,520
112k,877
179k,"1,198"
199k,"1,507"
90.3k,533
136k,527
101k,195
90.3k,533
136k,527
101k,195
122k,470
107k,354
78.5k,169
200k,"1,749"
214k,"1,738"
141k,"1,263"
127k,495
92.9k,695
132k,"1,117"
84.3k,571
1.1m,805
157k,"1,478"
184k,"2,028"
123k,877
115k,571
145k,"1,075"
123k,"1,391"
207k,"2,448"
145k,"1,075"
123k,"1,391"
207k,"2,448"
611k,"1,344"
103k,550
183k,"1,741"
173k,"1,826"
559k,963
195k,"1,683"
158k,"1,677"
142k,"1,772"
171k,"3,171"
816k,"1,476"
97.6k,"1,805"
125k,512
162k,"1,887"
128k,968
148k,"1,125"
190k,"1,006"
188k,"2,163"
128k,554
190k,"1,006"
188k,"2,163"
128k,554
141k,712
653k,"1,065"
103k,491
144k,"1,113"
135k,"1,559"
117k,"1,239"
192k,"1,550"
110k,930
97.8k,865
135k,781
141k,"1,139"
140k,636
165k,"1,549"
92.1k,705
112k,549
166k,"2,415"
144k,"1,472"
129k,470
166k,"2,415"
144k,"1,472"
129k,470
161k,"3,816"
104k,471
77.4k,437
992k,"4,062"
96.2k,663
85.8k,531
534k,781
123k,991
85.4k,508
111k,483
928k,"2,932"
85.6k,838
117k,914
71.8k,"1,040"
167k,"1,156"
116k,"1,260"
474k,"1,278"
95.5k,508
116k,"1,260"
474k,"1,278"
95.5k,508
155k,"1,181"
663k,828
83.9k,315
173k,"1,340"
940k,"2,176"
124k,"2,057"
165k,"1,436"
164k,"2,636"
130k,614
88.3k,843
104k,723
151k,"1,249"
178k,"1,505"
106k,674
86.8k,430
72.7k,264
111k,700
123k,"1,415"
941k,478
108k,"1,186"
166k,"2,245"
941k,478
108k,"1,186"
166k,"2,245"
174k,"1,230"
61.8k,527
148k,"1,972"
139k,"1,406"
110k,"1,173"
118k,968
50.3k,730
140k,"1,056"
128k,"1,216"
134k,"1,445"
124k,749
89.5k,605
136k,"1,427"
136k,684
146k,"1,808"
91.5k,813
138k,762
119k,728
91.5k,813
138k,762
119k,728
149k,"1,207"
172k,"1,080"
72.1k,551
77.4k,434
84.6k,503
95.7k,815
120k,767
137k,"1,102"
111k,777
152k,"1,186"
95k,518
88.5k,948
101k,892
169k,"2,951"
151k,"1,623"
168k,"1,143"
57.2k,380
81.5k,800
168k,"1,143"
57.2k,380
81.5k,800
124k,"1,254"
90.2k,322
119k,971
51.7k,424
66.2k,748
75.5k,260
51.5k,482
122k,"1,132"
100k,"1,278"
133k,"1,200"
113k,"1,000"
112k,961
124k,925
135k,"1,186"
127k,623
142k,906
104k,565
122k,"1,284"
142k,906
104k,565
122k,"1,284"
