likes,comments
218k,866
325k,775
478k,"2,462"
599k,"1,772"
1.6m,"1,882"
1.4m,"1,625"
542k,"2,133"
1.2m,"1,657"
343k,950
208k,494
1m,"1,048"
708k,"1,846"
806k,655
387k,689
708k,"1,846"
806k,655
387k,689
1.4m,"1,302"
177k,631
,0
612k,"1,620"
394k,848
324k,773
292k,830
578k,"2,573"
141k,394
911k,684
807k,"7,363"
478k,"2,375"
295k,"1,165"
322k,"1,075"
616k,"2,119"
373k,"1,310"
2m,"1,593"
868k,644
373k,"1,310"
2m,"1,593"
868k,644
1m,665
589k,"1,960"
951k,708
2m,"2,731"
348k,867
612k,"3,529"
188k,695
617k,882
167k,482
,0
200k,403
292k,709
917k,"1,146"
586k,"2,898"
197k,584
415k,"1,564"
661k,"1,120"
204k,925
415k,"1,564"
661k,"1,120"
204k,925
206k,642
391k,"1,111"
361k,995
381k,"1,117"
699k,"2,926"
